client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24124101.mp3	Chẳng thề nguyện mà không hề giả dối	0	2				vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24124107.mp3	Tôi nói rồi	1	2				vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24124126.mp3	Nhưng hà nãy giờ vẫn còn đang suy nghĩ lời của trình nói	1	2	sixties	male		vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24125482.mp3	Bà ấy	1	2	sixties	male		vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24174158.mp3	Cơm nó áo ấm	1	2	sixties	male		vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24255752.mp3	Khiên cho trinh cảm thấy hơi rờn rợn	0	2	sixties	male		vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24297977.mp3	Cho hoa tươi thắm ngát hương	0	2	sixties	male		vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24298956.mp3	Khi đó người đàn ông bỏ đi được một lúc nãy lại hiện diện	0	2	sixties	male		vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24362986.mp3	đức hạnh	1	2	sixties	male		vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24363050.mp3	nghĩ thôi mà Trinh đã cảm thấy dợt hết cả người	1	2	sixties	male		vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24363055.mp3	Some trai liền nói tiếp	1	2	sixties	male		vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24388752.mp3	Bố em lúc ấy chen ngang	0	2	sixties	male		vi	
10130c82827316b51154d99705ec75a9a1fd70cee3739c2fcaa472edd643cc2b6a8755ed8eed0aea366ef5ebf13e2d45ee8e1e7e2c3fbbc7bdd70e8bb6e0cc64	common_voice_vi_25631701.mp3	Trong thuật làm phép thì tôi biết là khi muốn giúp ai	1	2	teens	male		vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690059.mp3	Bên góc phố em còn qua mỗi sáng	1	2				vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690060.mp3	Tháng mười tháng mười đấy.	0	2				vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690180.mp3	Chớm đông rồi từng giọt nắng hanh hao	0	2				vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690181.mp3	Bà dã Quỳ	0	2				vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690183.mp3	Cô ta Nói như vậy là xong rồi	0	2				vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690340.mp3	Để cho ai đó mơ màng dáng ai	0	2				vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690341.mp3	thấy cách đáp cộc lốc của cô ta	0	2				vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690342.mp3	Tháng mười về anh chợt biết làm thơ	0	2				vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690806.mp3	Cho thêm rét mướt mảnh hồn đơn côi	0	2				vi	
aa2551c635d6983273ab6a112a1d9dcf319f28b278a55bbf3d6f30bfaa36e68285d9e591658c25b08fc9a7a587dfcc7e9a49eba9478364a824102c36ec8cc075	common_voice_vi_25690807.mp3	Ni giật mình	0	2				vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709086.mp3	Lời dẫn chương trình ngày thương binh liệt sỹ	1	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709087.mp3	Hà ni vội hỏi	0	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709088.mp3	Vào đêm run rẩy sầu cơn mưa nhỏ	1	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709089.mp3	Câu hẹn thề rụng khẽ lá chơi vơi	0	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709572.mp3	Mãi bên nhau xua tan đông lạnh giá	1	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709575.mp3	Nghe trong gió một màu Đông bàng bạc	0	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709794.mp3	Em chờ anh những thẹn thùng e ngại	1	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709795.mp3	Chút se lạnh đã luồn trong nắng mới	0	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709796.mp3	Anh nhặt về âu yếm những đêm mơ	0	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25709899.mp3	Mẹ gặng hỏi với câu nói chê bai	1	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25710406.mp3	Gió vi vu như ai đó dỗi hờn	1	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25721575.mp3	Lối em qua chân ngại ngùng chạm ngõ	1	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25721578.mp3	Lén tặng em như gã khờ chẳng hiểu	0	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25721630.mp3	Lưng trời thơm như dải lụa	0	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25721633.mp3	Tháng mười về ta sánh bước bên nhau	1	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25721680.mp3	Cấu vào nỗi đau yên ắng	0	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25721681.mp3	Hay vô tình cơn gió sớm đùa trêu!?	1	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25721783.mp3	Nghiêng bên nào cũng nhớ quá Thu ơi!	1	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25722038.mp3	Mình đi ngay cho kịp	0	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25722063.mp3	Nắm tay em bối rối.	0	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25723313.mp3	Cứ Như Vậy Đi	1	2	twenties	female		vi	
b5b9218efb4e1cbe9ecb3b71dc83cbd3bcfb23702e20b7bc5036dbeca03f82e420a237fa24c11340db1ce5bb00d7d790babcc44f6f1007ab3fee3f9356ddf960	common_voice_vi_25723354.mp3	Cầu qua sương mờ che bóng	0	2	twenties	female		vi	
a39c47e5e81d39f3547fa28e841f9b46d7f810e0890d61c6d58330845bbef4dc1fab77ef0cc9e3d68177015e12e17b7f401bdf63054a4fdbcdddd88d482300aa	common_voice_vi_25795547.mp3	Vừa lúc ấy anh chàng xe thồ cũng vừa bước lên	0	2				vi	
a39c47e5e81d39f3547fa28e841f9b46d7f810e0890d61c6d58330845bbef4dc1fab77ef0cc9e3d68177015e12e17b7f401bdf63054a4fdbcdddd88d482300aa	common_voice_vi_25795548.mp3	Đời mênh mông che phủ áng mây mù	0	2				vi	
453aff70cbf0f699c75e6f630f8714a7d29902a1d9d2dd9616b07fbcd57493b742105260d6ff2397974de4c3e511e6ea355f4ca183d323c871975395743ed707	common_voice_vi_25950257.mp3	Hạt long lanh theo gió hát thì thầm	0	2	thirties	male		vi	
453aff70cbf0f699c75e6f630f8714a7d29902a1d9d2dd9616b07fbcd57493b742105260d6ff2397974de4c3e511e6ea355f4ca183d323c871975395743ed707	common_voice_vi_25950297.mp3	Trong khói thuốc và giận hờn nức nở	0	2	thirties	male		vi	
89b09fbbd965b88fe5a6019d28a6c7ed08f5137f789c39a62297deeac433497e263caece63128ff606123518e4716217b25899912eca0848e6494ea5543f2ea2	common_voice_vi_26066948.mp3	Giọt chờ tí tách âm như hồi chuông	0	2				vi	
2f5a7eadfd319fc2c8d0ffbaa896e4c43be84fca07b205897afcfc0401a65b1cff7d05f3f998a6d3756d62a5e60a094c63b6170fecb57db7d36e416b04ef4e45	common_voice_vi_26136711.mp3	Mùa thu vắng những cơn mưa	0	2	thirties	male		vi	
2f5a7eadfd319fc2c8d0ffbaa896e4c43be84fca07b205897afcfc0401a65b1cff7d05f3f998a6d3756d62a5e60a094c63b6170fecb57db7d36e416b04ef4e45	common_voice_vi_26136713.mp3	Tới khi mà họ đi rồi thì tôi mới nhìn thấy ở bên đường	0	2	thirties	male		vi	
6bcd2a130eaead5654f96bc3e732837a51f54b699fad14855fb070adfa238e118369bf8bdf0e589e88e15332bed93c3d095a9d9503a6b1b83bc23e09523d822a	common_voice_vi_26735712.mp3	Hết u buồn cứ chảnh cứ làm duyên	0	2				vi	
